name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
深見 亜由美,4897,女子戦,868,87,4.28,10.0,21.2,37.6,0.21,4.2
深見 亜由美,4897,混合戦,443,19,3.0,4.2,10.1,19.8,0.22,4.2
