name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
長嶋 万記,4190,女子戦,3439,1021,6.66,29.6,49.7,68.7,0.17,3.1
長嶋 万記,4190,混合戦,1474,195,5.19,13.2,28.9,45.1,0.17,3.4
