name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
岡田 憲行,3872,1 コース,1364,687,631,1,0,0,52,3
岡田 憲行,3872,2 コース,1111,234,0,121,74,0,37,2
岡田 憲行,3872,3 コース,1153,232,0,28,82,84,36,2
岡田 憲行,3872,4 コース,1207,210,0,33,100,53,22,2
岡田 憲行,3872,5 コース,1150,141,0,20,37,63,19,2
岡田 憲行,3872,6 コース,990,75,0,13,18,30,12,2
