name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
寺垣 光,4869,女子戦,14,0,1.07,0.0,0.0,0.0,0.28,5.3
寺垣 光,4869,混合戦,44,0,1.07,0.0,0.0,0.0,0.27,4.9
