name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
花本 剛,4896,1 コース,139,57,53,0,0,0,3,1
花本 剛,4896,2 コース,197,14,0,8,3,0,3,0
花本 剛,4896,3 コース,199,22,0,1,15,3,3,0
花本 剛,4896,4 コース,234,16,0,1,11,2,2,0
花本 剛,4896,5 コース,291,11,0,0,4,6,1,0
花本 剛,4896,6 コース,483,5,0,2,0,1,2,0
