name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
木村 恒一,3694,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
木村 恒一,3694,G1,36,3,3,5,10,7,8,0,0,0,0,0,0,0,0
木村 恒一,3694,G2,8,0,1,0,1,4,2,0,0,0,0,0,0,0,0
木村 恒一,3694,G3,397,78,59,60,55,73,64,1,4,0,4,0,0,0,0
木村 恒一,3694,一般,4688,701,872,868,881,766,545,18,24,8,22,3,1,6,0
木村 恒一,3694,総合,5129,782,935,933,947,850,619,19,28,8,26,3,1,6,0
