name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
小寺 拳人,4800,1 コース,130,24,23,0,0,0,1,0
小寺 拳人,4800,2 コース,171,6,0,5,0,0,0,1
小寺 拳人,4800,3 コース,177,5,0,1,1,3,0,0
小寺 拳人,4800,4 コース,192,7,0,2,2,2,1,0
小寺 拳人,4800,5 コース,269,6,0,0,1,3,1,1
小寺 拳人,4800,6 コース,495,1,0,0,0,1,0,0
