name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
野村 誠,4486,1 号艇,603,545,21,3,1,8,24,1
野村 誠,4486,2 号艇,608,2,509,37,9,13,38,0
野村 誠,4486,3 号艇,606,2,11,487,48,22,36,0
野村 誠,4486,4 号艇,606,0,1,22,463,65,55,0
野村 誠,4486,5 号艇,601,0,2,12,46,455,86,0
野村 誠,4486,6 号艇,606,1,1,3,17,85,498,1
