name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
西 茂登子,3142,1 号艇,613,97,15.8,32.4,52.5,0,0
西 茂登子,3142,2 号艇,671,66,9.8,27.2,43.5,1,0
西 茂登子,3142,3 号艇,647,56,8.6,24.1,42.0,1,0
西 茂登子,3142,4 号艇,615,52,8.4,20.3,41.4,0,0
西 茂登子,3142,5 号艇,615,31,5.0,16.7,31.0,1,0
西 茂登子,3142,6 号艇,608,28,4.6,13.6,27.8,5,1
