name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
福本 悠,4701,桐生,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
福本 悠,4701,戸田,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
福本 悠,4701,江戸川,1,5,0,3.6,0.0,0.0,20.0,0,0,0.15
福本 悠,4701,平和島,1,9,0,1.78,0.0,0.0,0.0,0,0,0.18
福本 悠,4701,多摩川,2,14,1,4.21,7.1,14.2,35.7,0,0,0.13
福本 悠,4701,浜名湖,8,51,2,3.04,3.9,9.8,21.5,0,0,0.19
福本 悠,4701,蒲郡,5,36,3,3.17,8.3,13.8,19.4,0,0,0.19
福本 悠,4701,常滑,6,38,1,2.47,2.6,7.8,15.7,0,0,0.2
福本 悠,4701,津,8,59,0,2.05,0.0,3.3,6.7,0,0,0.18
福本 悠,4701,三国,12,81,1,2.85,1.2,7.4,18.5,0,0,0.17
福本 悠,4701,びわこ,11,79,0,2.25,0.0,3.8,12.6,0,0,0.18
福本 悠,4701,住之江,16,123,3,2.41,2.4,4.8,11.3,0,0,0.18
福本 悠,4701,尼崎,9,76,1,2.62,1.3,10.5,17.1,0,0,0.19
福本 悠,4701,鳴門,5,37,0,2.05,0.0,0.0,5.4,0,0,0.18
福本 悠,4701,丸亀,3,25,0,1.88,0.0,0.0,8.0,0,0,0.17
福本 悠,4701,児島,2,16,1,2.44,6.2,12.5,12.5,0,0,0.19
福本 悠,4701,宮島,6,48,0,2.52,0.0,4.1,10.4,0,0,0.16
福本 悠,4701,徳山,2,18,0,2.83,0.0,11.1,22.2,0,0,0.2
福本 悠,4701,下関,6,48,1,2.71,2.0,2.0,12.5,0,0,0.2
福本 悠,4701,若松,2,16,1,3.75,6.2,12.5,25.0,0,0,0.18
福本 悠,4701,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
福本 悠,4701,福岡,1,8,0,1.63,0.0,0.0,0.0,0,0,0.19
福本 悠,4701,唐津,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
福本 悠,4701,大村,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
