name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
島川 海輝,5145,1 号艇,117,82,70.0,80.3,86.3,1,1
島川 海輝,5145,2 号艇,111,20,18.0,43.2,55.8,2,1
島川 海輝,5145,3 号艇,123,13,10.5,34.1,57.7,3,1
島川 海輝,5145,4 号艇,194,19,9.7,24.2,41.7,3,1
島川 海輝,5145,5 号艇,216,6,2.7,11.5,24.0,1,0
島川 海輝,5145,6 号艇,308,7,2.2,8.1,16.5,3,0
