name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
池 千夏,3509,女子戦,2871,562,5.54,19.5,37.5,54.6,0.16,2.4
池 千夏,3509,混合戦,1592,163,4.34,10.2,23.3,38.1,0.16,2.7
