name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
山本 宝姫,4937,1 号艇,21,20,0,0,0,0,0,1
山本 宝姫,4937,2 号艇,39,0,34,2,1,1,1,0
山本 宝姫,4937,3 号艇,45,0,0,39,4,0,1,1
山本 宝姫,4937,4 号艇,118,0,0,0,68,20,30,0
山本 宝姫,4937,5 号艇,172,0,0,0,2,75,94,1
山本 宝姫,4937,6 号艇,241,0,0,0,1,6,232,2
