name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
村田 佳奈子,5233,女子戦,87,0,2.02,0.0,0.0,5.7,0.18,3.6
村田 佳奈子,5233,混合戦,58,1,1.66,1.7,1.7,5.1,0.2,4.0
