name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
山川 美由紀,3232,女子戦,3861,1477,7.34,38.2,60.8,76.0,0.16,2.6
山川 美由紀,3232,混合戦,2627,490,5.76,18.6,35.9,52.8,0.16,3.0
