name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
久保田 美紀,3182,女子戦,2662,248,5.23,9.3,29.6,52.4,0.21,3.5
久保田 美紀,3182,混合戦,2304,120,4.31,5.2,18.9,40.1,0.22,3.7
