name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
川名 稔,3085,1 コース,671,268,39.9,64.9,78.0,0.18,3.0
川名 稔,3085,2 コース,743,170,22.8,49.8,67.8,0.19,3.1
川名 稔,3085,3 コース,712,144,20.2,41.9,60.6,0.19,3.1
川名 稔,3085,4 コース,937,188,20.0,44.1,64.8,0.19,3.1
川名 稔,3085,5 コース,890,113,12.7,32.2,54.4,0.19,3.0
川名 稔,3085,6 コース,525,34,6.4,21.5,41.7,0.2,3.5
