name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
落合 敬一,3151,1 号艇,1114,576,51.7,69.4,80.6,37,22
落合 敬一,3151,2 号艇,1006,224,22.2,45.3,61.9,30,7
落合 敬一,3151,3 号艇,1012,206,20.3,40.8,58.4,36,1
落合 敬一,3151,4 号艇,984,183,18.6,36.7,54.6,27,1
落合 敬一,3151,5 号艇,940,117,12.4,30.1,47.1,21,3
落合 敬一,3151,6 号艇,903,133,14.7,29.0,46.2,26,0
