name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
柘植 政浩,4120,1 号艇,998,895,37,9,11,20,26,0
柘植 政浩,4120,2 号艇,970,13,775,99,36,33,14,0
柘植 政浩,4120,3 号艇,960,0,41,707,130,53,28,1
柘植 政浩,4120,4 号艇,964,4,8,45,741,120,46,0
柘植 政浩,4120,5 号艇,919,0,13,20,101,669,116,0
柘植 政浩,4120,6 号艇,885,0,4,9,38,132,702,0
