name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
鈴木 柊介,5385,1 号艇,0,0,0,0,0,0,0,0
鈴木 柊介,5385,2 号艇,0,0,0,0,0,0,0,0
鈴木 柊介,5385,3 号艇,0,0,0,0,0,0,0,0
鈴木 柊介,5385,4 号艇,12,0,0,1,5,1,5,0
鈴木 柊介,5385,5 号艇,46,0,0,0,0,11,35,0
鈴木 柊介,5385,6 号艇,67,0,0,0,0,1,66,0
