name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中谷 朋子,3845,女子戦,4689,1188,6.24,25.3,46.0,63.1,0.21,3.6
中谷 朋子,3845,混合戦,1068,181,5.09,16.9,31.4,47.1,0.2,3.7
