name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
加藤 知弘,3691,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
加藤 知弘,3691,G1,5,34,1,5.32,2.9,20.5,41.1,0,0,0.2,4.1
加藤 知弘,3691,G2,2,17,3,5.82,17.6,23.5,35.2,0,0,0.19,3.9
加藤 知弘,3691,G3,50,443,41,4.76,9.2,25.9,44.4,3,0,0.19,3.5
加藤 知弘,3691,一般,577,5035,681,5.48,13.5,33.7,55.7,87,6,0.2,3.4
加藤 知弘,3691,総合,634,5529,726,5.42,13.1,33.0,54.7,90,6,0.19,3.4
