name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
村上 奈穂,4844,1 コース,199,73,36.6,55.7,66.3,0.17,3.4
村上 奈穂,4844,2 コース,296,29,9.8,30.0,46.2,0.18,3.8
村上 奈穂,4844,3 コース,285,19,6.6,19.3,36.4,0.18,3.6
村上 奈穂,4844,4 コース,286,13,4.5,14.3,37.4,0.19,3.8
村上 奈穂,4844,5 コース,332,3,0.9,4.5,13.8,0.2,4.0
村上 奈穂,4844,6 コース,477,2,0.4,2.1,11.9,0.21,4.1
