name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
柴田 哲男,2429,1 号艇,530,48,9.0,23.7,49.0,2,0
柴田 哲男,2429,2 号艇,501,27,5.3,21.5,42.1,1,0
柴田 哲男,2429,3 号艇,474,23,4.8,16.8,39.2,2,0
柴田 哲男,2429,4 号艇,449,32,7.1,17.8,35.8,5,1
柴田 哲男,2429,5 号艇,463,21,4.5,17.4,37.1,2,0
柴田 哲男,2429,6 号艇,468,22,4.7,16.4,33.9,1,0
