name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
鈴谷 一平,4877,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
鈴谷 一平,4877,G1,9,74,12,5.72,16.2,27.0,39.1,0,0,0.13,2.6
鈴谷 一平,4877,G2,6,52,6,5.44,11.5,32.6,36.5,0,0,0.14,3.0
鈴谷 一平,4877,G3,10,95,19,5.29,20.0,37.8,48.4,0,0,0.14,3.0
鈴谷 一平,4877,一般,216,1840,355,5.22,19.2,34.2,49.6,27,5,0.14,2.6
鈴谷 一平,4877,総合,241,2061,392,5.24,19.0,34.1,48.8,27,5,0.14,2.6
