name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
山中 貞治,2129,1 コース,112,13,12,0,0,0,1,0
山中 貞治,2129,2 コース,198,21,0,9,7,0,4,1
山中 貞治,2129,3 コース,371,23,0,11,2,5,5,0
山中 貞治,2129,4 コース,357,27,0,7,3,10,6,1
山中 貞治,2129,5 コース,280,10,0,4,4,2,0,0
山中 貞治,2129,6 コース,144,3,0,1,0,1,1,0
