name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
加納 直人,4032,1 コース,207,39,18.8,28.9,41.5,0.2,3.2
加納 直人,4032,2 コース,233,29,12.4,21.4,36.9,0.19,3.4
加納 直人,4032,3 コース,281,34,12.1,19.9,30.2,0.2,3.4
加納 直人,4032,4 コース,253,24,9.4,17.7,28.4,0.22,3.5
加納 直人,4032,5 コース,503,28,5.5,11.9,21.6,0.21,3.5
加納 直人,4032,6 コース,698,19,2.7,5.1,11.1,0.24,4.0
