name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
渋田 治代,3486,女子戦,2614,471,5.46,18.0,35.3,52.6,0.23,3.7
渋田 治代,3486,混合戦,1409,109,4.28,7.7,21.0,38.3,0.23,3.9
