name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
倉重 宏明,2036,1 コース,780,174,22.3,44.6,62.1,0.19,2.8
倉重 宏明,2036,2 コース,513,77,15.0,34.7,54.9,0.22,3.4
倉重 宏明,2036,3 コース,169,19,11.2,25.4,43.7,0.23,3.4
倉重 宏明,2036,4 コース,50,6,12.0,18.0,36.0,0.22,3.8
倉重 宏明,2036,5 コース,18,1,5.5,16.6,44.4,0.27,4.6
倉重 宏明,2036,6 コース,19,2,10.5,15.7,31.5,0.29,4.1
