name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
坂 咲友理,4534,女子戦,1553,145,4.31,9.3,21.1,38.5,0.2,3.9
坂 咲友理,4534,混合戦,630,34,2.94,5.4,10.4,18.4,0.21,4.1
