name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高田 ひかる,4804,女子戦,1385,363,6.02,26.2,43.3,59.2,0.19,3.5
高田 ひかる,4804,混合戦,890,147,4.89,16.5,27.9,42.2,0.19,3.8
