position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,2,4208,三浦 永理,"1'53""3",2,.23,差し,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
２,1,4680,後藤 美翼,"1'55""0",1,.29,,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
３,3,5113,黒明 花夢,"1'56""4",3,.19,,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
４,6,4998,中村 かなえ,"1'57""4",5,.13,,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
５,5,3551,藤田 美代,,4,.16,,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
６,4,5251,沼田 七華,,6,.24,,若松,ヴィーナスＳ第３戦マクール杯ナイトプリンセスカップ,5月13日３日目,7,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230513_7.html
