position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,2,3297,藤丸 光一,"1'50""1",2,.19,差し,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
２,5,3853,岩崎 正哉,"1'51""4",5,.17,,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
３,6,4395,下河 雅史,"1'52""8",6,.15,,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
４,1,4724,吉田 祐貴,"1'53""3",1,.16,,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
５,4,4705,吉川 勇作,,4,.11,,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
６,3,3523,寳田 亮治,,3,.21,,若松,デイリースポーツ杯,5月6日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220506_4.html
