position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4610,佐藤 大佑,"1'48""8",1,.25,逃げ,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
２,3,3975,小野寺 智洋,"1'51""3",3,.24,,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
３,4,4116,川田 正人,"1'54""4",4,.40,,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
４,6,5244,黒田 剛,"1'55""0",6,.21,,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
５,5,3434,松尾 宣邦,,5,.23,,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
６,2,4657,江崎 一雄,,2,.23,,若松,サンケイスポーツ杯,2月24日最終日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230224_8.html
