position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4248,岡本 大,"1'50""3",1,.17,逃げ,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
２,6,3623,深川 真二,"1'51""3",2,.16,,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
３,5,4359,横川 聖志,"1'53""6",6,.16,,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
４,4,4525,真子 奈津実,"1'54""9",5,.14,,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
５,2,4974,安井 瑞紀,,3,.16,,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
６,3,3559,水長 照雄,,4,.25,,若松,第３９回日本モーターボート選手会会長杯,3月25日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220325_4.html
