position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,3,4216,星 栄爾,"1'48""5",3,.09,差し,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
２,6,4902,山川 雄大,"1'50""7",6,.06,,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
３,2,3682,切田 潤二,"1'52""4",2,.11,,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
４,4,3753,河上 哲也,"1'54""8",4,.11,,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
５,1,3519,冨田 秀幸,,1,.11,,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
６,5,4317,木村 紗友希,,5,.08,,若松,トータルプロデュースカップ,1月26日２日目,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220126_2.html
