position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,3593,横井 光弘,"1'51""7",1,.25,逃げ,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
２,4,3670,古澤 信二,"1'53""8",4,.21,,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
３,6,3910,松下 知幸,"1'55""2",5,.25,,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
４,3,3660,長谷川 親王,"1'56""5",3,.28,,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
５,2,4423,坂口 貴彦,,2,.24,,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
６,5,5157,市川 健太,,6,.31,,若松,山口シネマカップ,4月11日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230411_2.html
