position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4547,中田 竜太,"1'49""2",1,.08,逃げ,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
２,5,4368,山口 隆史,"1'51""1",5,.16,,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
３,2,4790,柳内 敬太,"1'52""3",2,.14,,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
４,3,3731,高濱 芳久,"1'52""6",3,.13,,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
５,4,4661,中島 昂章,,4,.15,,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
６,6,5223,森清 友翔,,6,.17,,若松,若松夜王Ｓ第４戦九州スポーツ杯海の交通安全運動,11月16日３日目,5,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20221116_5.html
