position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,4,4982,中村 将隆,"1'49""0",4,.12,まくり差し,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
２,2,5098,大江 純,"1'50""4",2,.16,,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
３,3,5122,相馬 翔,"1'50""8",3,.08,,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
４,5,5104,山田 丈,"1'51""8",5,.11,,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
５,1,5197,中野 仁照,,1,.18,,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
６,6,5217,藤原 碧生,,6,.36,,若松,ルーキーシリーズ第４戦 植木通彦フェニックスカップ,3月13日最終日,2,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230313_2.html
