position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,3,4506,稗田 聖也,"1'49""4",3,.19,まくり,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
２,6,4607,鶴田 勇雄,"1'50""8",6,.17,,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
３,1,4736,高倉 和士,"1'51""7",1,.17,,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
４,5,4451,松崎 祐太郎,"1'53""3",5,.16,,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
５,2,4268,和合 俊介,,2,.23,,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
６,4,5073,上原 健次郎,,4,.21,,若松,若松夜王Ｓ第１戦西部ボートレース記者クラブ杯県内選,4月2日２日目,12,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230402_12.html
