position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4228,吉田 慎二郎,"1'14""6",1,.16,逃げ,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
２,3,3514,山一 鉄也,"1'15""2",3,.15,,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
３,2,4136,江夏 満,"1'15""8",2,.13,,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
４,4,4091,荒田 泰明,"1'17""1",4,.15,,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
５,5,4466,南 佑典,,5,.17,,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
６,6,4196,田中 太一郎,,6,.26,,若松,シャボン玉石けん杯,11月17日初日,8,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20231117_8.html
