position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,4,4022,待鳥 雄紀,"1'52""2",4,.21,まくり差し,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
２,1,4776,竹田 和哉,"1'52""7",1,.28,,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
３,5,5073,上原 健次郎,"1'54""8",5,.26,,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
４,6,4553,坪口 竜也,"1'56""4",6,.29,,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
５,2,3641,一瀬 明,,2,.30,,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
６,3,4835,橋本 明,,3,.31,,若松,若松夜王Ｓ第２戦西日本スポーツ杯海属王決定戦,8月30日初日,11,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230830_11.html
