position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,3593,横井 光弘,"1'59""2",1,.08,逃げ,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
２,5,4315,山崎 昂介,"2'03""7",4,.16,,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
３,2,4213,重富 伸也,"2'04""8",3,.12,,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
４,3,3726,桂林 寛,"2'07""9",2,.12,,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
転,6,5081,篠原 飛翔,,5,.18,,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
欠,4,5183,中野 孝二,,,,,若松,公営レーシングプレス杯 男女Ｗ優勝戦,2月6日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220206_1.html
