position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4656,大崎 翔,"1'51""0",1,.09,逃げ,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
２,4,4119,泥谷 一毅,"1'52""3",4,.11,,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
３,3,4485,楠原 正剛,"1'53""8",3,.05,,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
４,5,3593,横井 光弘,"1'55""0",5,.18,,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
５,2,3815,森岡 満郎,,2,.09,,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
６,6,4578,藤山 雅弘,,6,.23,,若松,ミッドナイトボートレース第６戦ＢＯＡＴＢｏｙカップ,2月1日初日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230201_1.html
