position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,3482,金子 猛志,"1'49""1",1,.15,逃げ,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
２,5,3752,宇土 泰就,"1'50""4",5,.15,,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
３,3,5035,櫻井 優,"1'52""2",3,.16,,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
４,4,3684,清水 攻二,"1'53""3",4,.17,,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
５,2,3578,塩田 雄一,,2,.21,,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
６,6,4179,広次 修,,6,.17,,若松,アヤメカップ,2月28日初日,4,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20220228_4.html
