position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4433,川野 芽唯,"1'48""4",1,.05,逃げ,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
２,4,4566,塩田 北斗,"1'50""9",5,.13,,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
３,3,3188,日高 逸子,"1'51""5",4,.06,,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
４,6,3473,石川 真二,"1'52""4",2,.14,,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
５,5,4477,篠崎 仁志,"1'54""8",6,.12,,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
６,2,4072,森永 淳,"1'55""9",3,.17,,若松,第６９回九州地区選手権競走,2月17日最終日,1,download/wakamatsu_off_raceresult_html_2223/wakamatsu_raceresult_20_20230217_1.html
