boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3674,岸　恵子,51,B1,A2,A1,B1,50,,0,0,5.03,30.77,52.56,12,12,17,78,5,5,0,18,52,25.81,43.01,13,11,16,93,25,42.5,56.5,37,48,28,200,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
2,4347,魚谷香織,38,A1,A2,A2,A1,55,,0,0,6.42,41.76,71.43,15,23,27,91,14,8,6,42,16,40.45,64.04,17,19,21,89,18,40.8,58.21,51,31,35,201,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
3,5148,松本　怜,30,B1,B2,B1,B1,43,,0,0,3.56,11.43,24.29,2,6,9,70,0,2,4,40,39,40.45,58.43,21,15,16,89,31,27.32,46.99,22,28,36,183,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
4,4014,片岡恵里,44,B1,B1,B1,B1,48,,0,0,4.63,20.65,43.48,10,9,21,92,0,1,4,14,41,41.11,52.22,20,17,10,90,60,36.68,55.28,31,42,37,199,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
5,3871,池田紫乃,48,B1,A2,B1,A2,48,,0,0,5.17,34.09,47.73,17,13,12,88,2,1,3,15,40,34.57,48.15,16,12,11,81,35,29.79,42.55,28,28,24,188,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
6,3645,淺田千亜,51,B2,B1,B2,B2,54,,0,0,5.88,33.33,58.33,5,3,6,24,0,0,0,0,11,35.56,51.11,15,17,14,90,20,33.33,46.08,29,39,26,204,download/wakamatsu_person_html/wakamatsu_person_20_20240419.html
