boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3999,大瀧明日,45,A1,A1,A2,A2,54,,0,0,6.56,46.24,69.89,25,18,22,93,3,1,2,11,19,21.35,37.08,9,10,14,89,44,41.03,58.46,38,42,34,195,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
2,4413,水摩　敦,38,A2,A2,A1,A2,53,,0,0,6.28,43.85,63.85,32,25,26,130,33,12,19,100,39,41.94,58.06,15,24,15,93,62,32.99,44.33,27,37,22,194,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
3,3161,古場輝義,65,A2,A2,A2,A2,51,,0,0,5.74,37.61,62.39,15,26,27,109,2,1,6,16,58,37.37,61.62,16,21,24,99,15,26.4,42.13,21,26,28,178,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
4,5131,江藤敦宏,26,B1,B1,B2,B1,43,,0,0,3.55,9.52,23.81,2,2,6,42,3,6,9,51,33,34.44,58.89,15,16,22,90,16,34.87,52.82,33,35,35,195,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
5,5299,西丸敦基,22,B1,B1,B1,B2,48,,0,0,4.9,29.27,47.56,10,14,15,82,0,0,2,26,52,23.96,39.58,13,10,15,96,66,30.81,48.11,31,26,32,185,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
6,4498,宮本夏樹,37,B1,B1,A2,B1,48,,0,0,5.31,35.16,50.55,19,13,14,91,6,1,3,19,11,50.56,69.66,23,22,17,89,37,34.85,55.56,36,33,41,198,download/wakamatsu_person_html/wakamatsu_person_20_20250504.html
