boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4682,大上卓人,34,A1,A1,A1,A1,59,,1,0,6.49,45.37,64.81,30,19,21,108,6,8,5,24,44,44.32,60.54,43,39,30,185,67,30.49,47.56,13,12,14,82,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
2,4537,渡邉和将,34,A1,A1,A1,A1,60,,0,0,6.93,53.15,68.47,37,22,17,111,13,7,9,41,35,31.43,47.14,29,37,33,210,73,29.73,47.3,14,8,13,74,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
3,4757,山田祐也,35,A1,A1,A2,A1,59,,0,0,6.82,52.82,67.61,46,29,21,142,2,2,1,8,42,28.87,46.39,37,19,34,194,39,39.74,57.69,17,14,14,78,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
4,4337,平本真之,40,A1,A1,A1,A1,72,,0,0,7.01,42.98,64.91,21,28,25,114,5,2,0,16,4,31.96,47.42,28,34,30,194,55,31.11,41.11,13,15,9,90,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
5,4287,今井貴士,40,A1,A1,A1,A1,58,,0,0,6.81,52.32,68.87,49,30,25,151,45,35,23,143,22,30.39,50.49,32,30,41,204,33,37.88,57.58,11,14,13,66,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
6,4796,春園功太,33,A1,A1,A1,A2,57,,1,0,6.3,50.0,64.29,41,29,20,140,12,6,4,30,18,31.68,45.05,31,33,27,202,31,25.84,44.94,11,12,17,89,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
