boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4711,前出達吉,35,B1,B1,B1,A2,51,,1,0,5.7,41.38,59.77,10,26,16,87,0,0,0,0,17,27.1,39.25,12,17,13,107,27,33.82,46.57,34,35,26,204,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
2,5208,屋良龍紀,27,B1,B1,B1,B1,44,,0,0,3.88,16.47,31.76,8,6,13,85,2,0,2,31,13,25.96,40.38,9,18,15,104,72,31.07,49.03,29,35,37,206,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
3,4272,大場広孝,43,B1,B1,B1,B1,50,,0,0,5.14,25.21,51.26,13,17,31,119,2,9,9,38,7,39.22,60.78,16,24,22,102,16,34.31,52.45,34,36,37,204,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
4,3692,竹腰正樹,54,B1,B1,B1,B1,48,,0,0,5.45,38.46,55.77,19,21,18,104,0,0,0,0,29,25.47,44.34,13,14,20,106,54,34.93,50.72,30,43,33,209,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
5,4281,大澤大夢,41,B1,B1,B1,B1,50,,0,0,5.39,29.79,58.51,11,17,27,94,0,1,4,10,46,47.22,62.04,29,22,16,108,15,27.84,43.81,25,29,31,194,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
6,5420,吉原快誓,18,B2,B2,-,-,0,,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,59,28.3,39.62,10,20,12,106,37,34.13,54.81,36,35,43,208,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
