boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3327,野長瀬正,56,A2,A2,A2,B1,52,,0,0,5.85,42.31,62.31,24,31,26,130,10,8,13,42,31,33.96,43.4,5,13,5,53,58,44.62,58.6,38,45,26,186,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
2,4224,大橋栄里,42,B1,B1,B1,B1,46,,0,0,4.83,30.12,45.78,11,14,13,83,1,7,5,26,13,35.0,50.0,13,8,9,60,20,34.27,46.07,25,36,21,178,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
3,4106,坂井康嗣,44,B1,B1,B1,B1,47,,0,0,4.45,25.29,39.08,10,12,12,87,2,1,3,19,20,42.42,68.18,13,15,17,66,43,30.27,43.78,24,32,25,185,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
4,4451,松崎祐太,36,A1,A1,A1,A1,54,,0,0,6.51,46.22,64.71,28,27,22,119,9,13,12,48,54,31.88,49.28,10,12,12,69,38,32.14,48.21,25,29,27,168,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
5,3462,竹上真司,56,B1,B1,B1,B1,46,,0,0,4.34,26.14,39.77,10,13,12,88,2,0,2,6,51,55.93,67.8,17,16,7,59,12,27.62,44.2,25,25,30,181,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
6,4518,大須賀友,37,A1,A2,A2,A2,53,,1,0,6.19,47.0,62.0,27,20,15,100,2,7,6,21,35,31.48,38.89,9,8,4,54,48,30.39,41.44,26,29,20,181,download/wakamatsu_person_html/wakamatsu_person_20_20240312.html
