boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,5141,大澤風葵,23,A2,A1,A1,A2,54,,0,0,6.77,58.14,69.77,27,23,10,86,1,1,1,7,55,38.41,54.97,30,28,25,151,44,44.0,64.0,3,8,5,25,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
2,5292,佐藤右京,22,B1,B2,B2,B2,36,,0,0,2.3,7.94,11.11,2,3,2,63,0,0,0,0,32,36.05,56.46,30,23,30,147,71,30.43,52.17,4,3,5,23,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
3,5243,三馬崇史,23,B1,B1,B2,B2,42,,0,0,4.26,21.67,39.17,12,14,21,120,0,0,0,0,43,33.33,48.67,23,27,23,150,49,38.1,52.38,7,9,6,42,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
4,5083,柳瀬幹太,25,B1,B1,B1,B1,46,,0,0,4.22,20.48,32.53,7,10,10,83,1,0,1,10,9,29.53,48.32,26,18,28,149,57,25.0,47.22,5,4,8,36,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
5,5247,大森　翼,22,B1,B2,B1,B2,38,,1,0,2.6,5.81,12.79,2,3,6,86,0,0,0,0,51,43.71,58.28,32,34,22,151,34,34.88,67.44,5,10,14,43,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
6,5330,安河内鈴,20,B1,B2,B2,-,41,,0,0,3.42,10.81,24.32,3,5,10,74,0,0,1,8,40,36.24,53.02,25,29,25,149,70,36.36,48.48,7,5,4,33,download/wakamatsu_person_html/wakamatsu_person_20_20240716.html
