boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4413,水摩　敦,37,A2,A1,A1,A1,52,,0,0,6.2,49.61,60.63,32,31,14,127,23,9,15,66,24,32.0,56.0,9,7,12,50,19,41.61,60.25,34,33,30,161,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
2,3502,渡邉英児,54,A2,A2,A2,A2,51,,0,0,5.26,38.74,50.45,20,23,13,111,7,6,2,28,37,43.75,64.58,8,13,10,48,14,38.79,55.15,38,26,27,165,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
3,3517,高橋　勲,56,B1,B1,B2,B2,47,,0,0,5.0,26.23,50.82,5,11,15,61,2,2,1,10,25,20.0,36.36,7,4,9,55,11,29.27,46.95,26,22,29,164,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
4,3563,堤　昇,54,A2,A2,A2,B1,50,,0,0,4.87,26.89,45.38,13,19,22,119,1,1,1,7,27,51.02,67.35,15,10,8,49,64,31.36,50.3,26,27,32,169,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
5,4330,奈須啓太,40,A2,A1,A1,A1,52,,0,0,5.55,37.5,52.34,27,21,19,128,16,14,13,68,6,44.9,51.02,11,11,3,49,18,41.46,56.71,45,23,25,164,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
6,3987,後藤正宗,45,B1,A2,A1,A2,49,,0,0,5.93,40.87,58.26,25,22,20,115,8,7,3,29,36,46.81,61.7,12,10,7,47,58,47.09,61.05,38,43,24,172,download/wakamatsu_person_html/wakamatsu_person_20_20240213.html
