boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4333,村田友也,40,B1,B1,B1,B1,40,,0,0,3.11,13.16,21.05,1,4,3,38,1,6,1,24,48,37.86,53.4,18,21,16,103,70,25.62,40.39,21,31,30,203,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
2,3631,田添康介,54,B1,B1,B2,B1,49,,0,0,5.34,35.06,48.05,17,10,10,77,3,7,3,34,45,25.51,41.84,10,15,16,98,60,36.07,55.71,35,44,43,219,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
3,3989,熊本英一,45,B1,B1,B1,B1,47,,0,0,4.07,16.28,33.72,2,12,15,86,1,1,2,21,4,20.88,38.46,10,9,16,91,47,37.84,52.25,42,42,32,222,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
4,5271,杉山太陽,22,B2,B2,B2,B2,36,,0,0,2.33,7.25,13.04,2,3,4,69,2,3,2,39,14,21.74,35.87,8,12,13,92,53,21.18,37.44,21,22,33,203,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
5,5351,齊藤　廉,19,B2,B2,-,-,0,,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,34.86,51.38,17,21,18,109,36,39.61,56.04,39,43,34,207,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
6,4394,永嶋裕一,37,B1,B1,B1,B1,47,,0,0,4.42,19.7,40.91,6,7,14,66,6,5,8,32,25,29.52,44.76,19,12,16,105,17,27.98,48.17,28,33,44,218,download/wakamatsu_person_html/wakamatsu_person_20_20240510.html
