boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4776,竹田和哉,30,A1,A1,A1,A1,56,,1,0,6.74,50.0,67.5,32,28,21,120,4,6,1,18,34,33.64,50.93,29,43,37,214,24,38.55,55.42,20,12,14,83,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
2,4437,中田元泰,38,A1,A1,A1,A2,59,,0,0,6.83,53.1,75.86,40,37,33,145,14,10,2,36,53,23.37,40.22,12,31,31,184,40,37.37,61.62,21,16,24,99,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
3,4377,濱本優一,40,A2,A2,A1,A2,50,,1,0,5.78,38.98,63.56,21,25,29,118,11,8,5,30,37,39.61,57.0,36,46,36,207,21,27.06,38.82,13,10,10,85,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
4,3362,間嶋仁志,55,A2,A1,A2,A2,51,,1,0,5.16,34.43,49.18,14,28,18,122,3,4,1,10,25,33.5,48.54,38,31,31,206,28,33.33,45.33,11,14,9,75,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
5,4942,柴田朋哉,34,B1,B1,B1,B1,50,,0,0,5.06,26.85,49.07,13,16,24,108,4,6,5,30,38,30.92,46.38,39,25,32,207,12,30.43,47.83,10,18,16,92,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
6,4793,金子　萌,34,A2,A1,A2,A2,51,,1,0,5.6,36.84,56.14,17,25,22,114,2,4,3,14,60,28.5,42.51,24,35,29,207,52,24.39,39.02,8,12,12,82,download/wakamatsu_person_html/wakamatsu_person_20_20241030.html
