boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4736,高倉和士,33,A1,A1,A1,A1,62,,0,0,7.13,56.25,73.21,37,26,19,112,25,18,17,92,28,39.3,57.21,35,44,36,201,56,26.92,42.31,11,10,12,78,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
2,4796,春園功太,33,A1,A1,A1,A2,57,,1,0,6.3,46.61,60.17,32,23,16,118,13,6,5,36,18,31.55,45.15,32,33,28,206,31,25.81,45.16,12,12,18,93,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
3,4294,古賀繁輝,38,A1,A1,A1,A2,61,,0,0,7.21,60.38,78.3,40,24,19,106,4,5,2,16,43,32.2,49.76,29,37,36,205,12,31.4,48.84,9,18,15,86,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
4,4337,平本真之,40,A1,A1,A1,A1,72,,0,0,7.01,43.81,65.71,19,27,23,105,5,2,0,22,4,31.16,46.23,28,34,30,199,55,29.47,38.95,13,15,9,95,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
5,4063,市橋卓士,45,A1,A1,A1,A1,59,,1,0,6.79,52.48,72.28,30,23,20,101,0,5,3,14,1,41.41,56.57,42,40,30,198,18,26.32,51.32,11,9,19,76,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
6,4713,白神　優,34,A1,A1,A2,A2,55,,0,0,6.55,47.9,67.23,37,20,23,119,4,5,6,21,47,29.53,40.93,31,26,22,193,51,49.43,57.47,21,22,7,87,download/wakamatsu_person_html/wakamatsu_person_20_20241001.html
