boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4638,小林遼太,33,B1,B1,B1,B1,48,,0,0,4.94,28.13,47.92,16,11,19,96,4,5,5,37,58,31.03,54.02,11,16,20,87,22,40.0,57.14,48,36,36,210,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
2,4789,古賀智之,34,B1,B1,B2,B1,46,,0,0,4.72,29.41,41.18,13,12,10,85,7,5,8,47,46,37.5,57.29,19,17,19,96,47,38.6,53.49,41,42,32,215,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
3,4765,野田部宏,33,A2,B1,B1,B1,49,,1,0,4.19,23.26,34.88,5,5,5,43,6,7,4,31,5,31.43,49.52,16,17,19,105,23,35.38,51.89,41,34,35,212,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
4,4355,小川広大,40,B1,B1,B1,B1,45,,0,0,3.67,16.67,25.44,6,13,10,114,4,4,10,51,56,44.68,65.96,24,18,20,94,24,38.86,56.87,51,31,38,211,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
5,4272,大場広孝,42,B1,B1,B1,B1,50,,0,0,4.67,26.09,42.61,11,19,19,115,5,5,10,48,40,34.38,47.92,16,17,13,96,36,39.8,56.72,38,42,34,201,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
6,3853,岩崎正哉,51,A2,A2,A1,A2,51,,0,0,6.14,43.97,63.79,26,25,23,116,13,14,13,66,37,35.29,55.88,13,23,21,102,19,40.29,56.8,44,39,34,206,download/wakamatsu_person_html/wakamatsu_person_20_20240430.html
