boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4610,佐藤大佑,34,A2,A2,A2,A1,50,,0,0,5.95,45.59,58.09,40,22,17,136,9,7,5,36,47,22.34,35.11,10,11,12,94,13,28.08,47.29,29,28,39,203,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
2,5147,田中勇輔,31,B1,B1,B1,B1,48,,0,0,4.85,28.36,43.28,9,10,10,67,0,0,0,0,14,43.14,63.73,23,21,21,102,11,31.53,52.22,35,29,42,203,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
3,4880,澤崎雄哉,30,B1,B1,A2,B1,49,,1,0,5.14,34.86,50.46,16,22,17,109,5,5,10,36,36,40.38,55.77,19,23,16,104,26,35.82,52.24,30,42,33,201,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
4,5338,香月大輝,24,B2,B2,B2,B2,40,,0,0,2.53,5.43,11.96,0,5,6,92,0,3,1,35,15,25.74,58.42,10,16,33,101,32,37.85,51.4,42,39,29,214,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
5,3473,石川真二,55,A1,A1,A1,A1,55,,0,0,6.66,51.68,65.77,44,33,21,149,8,6,6,32,31,27.72,40.59,18,10,13,101,51,43.06,59.33,42,48,34,209,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
6,4138,中井俊祐,44,A2,A2,B1,B1,46,,0,0,4.29,23.0,39.0,12,11,16,100,0,0,0,0,52,22.73,41.82,15,10,21,110,57,34.29,55.71,38,34,45,210,download/wakamatsu_person_html/wakamatsu_person_20_20250518.html
