boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3635,石田政吾,53,A2,A1,A2,A2,55,,1,0,5.34,34.23,53.15,19,19,21,111,5,1,10,19,4,26.62,44.16,20,21,27,154,30,30.77,58.97,11,1,11,39,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
2,5048,眞鳥康太,30,B1,B1,B1,B1,48,,0,0,4.58,23.75,40.0,7,12,13,80,3,3,3,20,32,35.71,56.49,30,25,32,154,61,47.83,78.26,8,3,7,23,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
3,3920,正木聖賢,49,A1,A1,A2,A1,55,,0,0,5.88,39.47,56.58,17,13,13,76,13,8,10,46,29,25.66,40.79,19,20,23,152,31,18.92,29.73,2,5,4,37,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
4,4734,安河内将,34,A1,A2,A1,A1,62,,0,0,6.78,49.17,75.83,31,28,32,120,9,8,5,34,40,36.94,53.5,29,29,26,157,40,48.72,66.67,9,10,7,39,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
5,4697,國弘翔平,37,B1,B1,B1,B1,46,,0,0,4.46,23.81,35.24,10,15,12,105,5,16,9,72,52,30.92,47.37,22,25,25,152,24,22.58,35.48,2,5,4,31,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
6,4953,尾上雅也,29,A1,A2,A1,A2,52,,0,0,6.1,44.78,59.7,35,25,20,134,3,3,2,10,6,41.89,60.14,31,31,27,148,44,46.88,65.63,6,9,6,32,download/wakamatsu_person_html/wakamatsu_person_20_20240723.html
