boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,3783,瓜生正義,49,A1,A1,A1,A1,72,,0,0,7.02,48.31,60.67,21,22,11,89,15,15,14,57,48,39.86,57.43,30,29,26,148,69,32.26,54.84,5,5,7,31,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
2,4506,稗田聖也,37,A2,B1,A2,B1,51,,0,0,5.78,40.95,60.0,20,23,20,105,10,4,5,34,27,32.26,44.52,24,26,19,155,60,41.94,74.19,8,5,10,31,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
3,4731,間野兼礼,36,B1,B1,B1,B1,50,,0,0,5.64,31.25,58.33,12,18,26,96,0,4,1,15,41,36.24,59.73,31,23,35,149,72,24.14,37.93,4,3,4,29,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
4,4451,松崎祐太,37,A1,A1,A1,A1,54,,0,0,6.46,45.24,67.46,35,22,28,126,15,22,19,84,11,45.32,62.59,31,32,24,139,35,35.48,54.84,4,7,6,31,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
5,4241,大串重幸,40,A2,A2,B1,B1,51,,0,0,5.36,37.04,54.63,11,29,19,108,6,4,5,27,7,39.46,58.5,24,34,28,147,45,36.67,50.0,7,4,4,30,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
6,4834,浜本裕己,37,B1,B1,B1,B1,48,,0,0,5.11,31.13,50.0,14,19,20,106,2,0,1,11,56,27.21,47.62,22,18,30,147,55,37.93,55.17,4,7,5,29,download/wakamatsu_person_html/wakamatsu_person_20_20250715.html
