boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4229,市川美宏,42,B1,B1,B1,B1,48,,0,0,4.49,18.56,38.14,8,10,19,97,0,3,0,13,5,26.89,41.18,12,20,17,119,65,20.0,46.67,0,3,4,15,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
2,5235,岩田　凌,26,B1,B1,B2,B2,39,,0,0,2.49,7.53,10.75,3,4,3,93,0,0,1,11,54,35.16,56.25,19,26,27,128,40,0.0,0.0,0,0,0,6,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
3,3361,岡部　浩,56,B1,B1,B1,B1,44,,0,0,3.78,17.95,25.64,3,11,6,78,3,3,6,35,38,28.69,38.52,19,16,12,122,20,31.25,56.25,2,3,4,16,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
4,4449,中嶋達也,38,B1,B1,B1,B1,45,,0,0,3.52,11.46,31.25,3,8,19,96,1,4,6,24,60,25.19,47.41,19,15,30,135,27,6.67,40.0,1,0,5,15,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
5,3731,高濱芳久,51,B1,B1,B1,B1,50,,0,0,5.38,35.63,50.57,18,13,13,87,7,9,7,43,20,33.59,47.66,18,25,18,128,56,16.67,16.67,0,1,0,6,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
6,3820,樫葉次郎,53,B1,B1,B1,B1,44,,0,0,3.28,5.13,30.77,1,1,10,39,0,0,3,16,44,29.57,48.7,17,17,22,115,30,23.53,41.18,4,0,3,17,download/wakamatsu_person_html/wakamatsu_person_20_20250617.html
