boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4074,柳沢　一,43,A1,A1,A1,A1,64,,0,0,6.63,49.39,66.46,44,37,28,164,0,3,3,13,9,32.99,54.82,31,34,43,197,42,45.35,59.3,24,15,12,86,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
2,4848,仲谷颯仁,30,A1,A1,A1,A1,62,,0,0,7.12,52.76,66.93,43,24,18,127,24,18,10,70,19,31.82,50.51,31,32,37,198,71,30.77,46.15,9,11,10,65,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
3,4547,中田竜太,36,A1,A1,A1,A1,69,,0,0,7.09,45.1,65.69,24,22,21,102,7,4,7,24,30,31.16,48.24,36,26,34,199,68,31.03,45.98,7,20,13,87,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
4,4760,山崎　郡,34,A1,A1,A1,A1,63,,0,0,6.89,50.35,65.96,36,35,22,141,13,7,5,46,57,33.49,54.07,39,31,43,209,65,33.33,51.52,13,9,12,66,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
5,4688,永井彪也,31,A1,A1,A1,A1,61,,0,0,6.78,47.06,66.91,27,37,27,136,2,0,4,13,14,33.5,46.8,31,37,27,203,60,36.9,48.81,16,15,10,84,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
6,3783,瓜生正義,48,A1,A1,A1,A1,72,,0,0,6.94,47.71,62.39,23,29,16,109,23,17,14,75,40,36.22,55.61,37,34,38,196,49,35.53,50.0,15,12,11,76,download/wakamatsu_person_html/wakamatsu_person_20_20240928.html
