boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4384,鶴本崇文,39,A2,A2,A1,A1,50,,0,0,6.1,41.82,68.18,21,25,29,110,0,0,0,0,44,16.67,33.33,1,0,1,6,70,38.05,53.1,21,22,17,113,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
2,4876,梅木敬太,30,B1,B1,B1,B1,47,,0,0,4.49,24.72,38.2,11,11,12,89,2,0,1,9,14,50.0,60.0,4,1,1,10,65,33.33,49.02,19,15,16,102,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
3,4844,村上奈穂,31,B1,B1,B2,B1,46,,0,0,4.44,20.83,38.89,6,9,13,72,0,0,2,8,41,50.0,66.67,2,1,1,6,32,37.74,51.89,21,19,15,106,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
4,4460,後藤翔之,38,A2,A2,A1,A2,50,,0,0,6.01,46.99,59.04,21,18,10,83,0,1,0,8,37,20.0,33.33,2,1,2,15,47,33.94,49.54,22,15,17,109,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
5,5338,香月大輝,24,B2,B2,B2,-,35,,0,0,1.68,0.0,1.75,0,0,1,57,0,1,1,20,19,20.0,40.0,0,1,1,5,66,24.78,41.59,13,15,19,113,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
6,4324,海野康志,36,A1,A1,A1,A1,58,,0,0,7.22,55.4,76.26,40,37,29,139,0,0,0,0,57,35.29,64.71,3,3,5,17,39,41.44,58.56,22,24,19,111,download/wakamatsu_person_html/wakamatsu_person_20_20241212.html
