boat_no,reg_no,name,age,class_now,class_hist1,class_hist2,class_hist3,ability_now,ability_prev,F_now,L_now,winrate_natl,2in_natl,3in_natl,nat_1st,nat_2nd,nat_3rd,nat_starts,loc_1st,loc_2nd,loc_3rd,loc_starts,motor_no,motor_2in,motor_3in,mot_1st,mot_2nd,mot_3rd,mot_starts,boat_no_hw,boat_2in,boat_3in,boa_1st,boa_2nd,boa_3rd,boa_starts,source_file
1,4789,古賀智之,34,B1,B1,B2,B1,46,,0,0,4.72,29.41,41.18,13,12,10,85,7,5,8,47,46,37.23,57.45,18,17,19,94,47,38.5,53.52,40,42,32,213,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
2,4402,乙藤智史,39,A2,A2,B1,A2,50,,0,0,5.74,36.54,56.73,24,14,21,104,6,7,8,51,33,36.56,51.61,22,12,14,93,11,30.7,47.44,33,33,36,215,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
3,5193,米丸乃絵,22,B1,B1,B1,B1,49,,0,0,6.0,42.86,61.9,16,29,20,105,7,14,12,75,55,32.67,44.55,21,12,12,101,40,32.94,50.59,28,28,30,170,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
4,4272,大場広孝,42,B1,B1,B1,B1,50,,0,0,4.67,26.09,42.61,11,19,19,115,5,5,10,48,40,35.11,48.94,16,17,13,94,36,40.2,57.29,38,42,34,199,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
5,4371,西山貴浩,36,A1,A1,A1,A1,67,,0,0,7.41,51.2,66.4,33,31,19,125,42,31,22,128,21,41.51,55.66,22,22,15,106,30,37.09,55.87,32,47,40,213,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
6,4413,水摩　敦,37,A2,A1,A1,A1,52,,1,0,6.51,52.03,63.51,46,31,17,148,30,11,19,85,41,38.24,50.98,21,18,13,102,25,42.45,56.13,40,50,29,212,download/wakamatsu_person_html/wakamatsu_person_20_20240429.html
